Headline ID,Body ID,Stance
3714,324,unrelated
2582,1660,unrelated
2947,1786,unrelated
3448,932,unrelated
3820,304,unrelated
3066,1979,unrelated
2596,1339,unrelated
3960,80,unrelated
3611,662,unrelated
3072,171,unrelated
2592,992,unrelated
3688,984,unrelated
2785,2290,unrelated
3925,821,unrelated
3954,483,unrelated
3902,505,unrelated
3313,1634,unrelated
2781,121,unrelated
3318,816,unrelated
3316,2064,agree
2817,992,discuss
3858,1358,unrelated
4081,2046,agree
2862,2123,unrelated
2890,1208,agree
3609,1263,unrelated
3960,239,unrelated
3609,1971,disagree
3097,1588,unrelated
3556,1438,unrelated
2655,7,unrelated
3402,1301,unrelated
2671,1627,unrelated
3577,168,unrelated
3595,2201,unrelated
3389,518,unrelated
3306,35,unrelated
3292,2379,agree
4163,2349,discuss
3899,2453,unrelated
2947,2524,discuss
3720,1009,unrelated
2653,2328,agree
2720,2014,agree
2937,456,unrelated
2725,1274,discuss
3688,2067,discuss
3239,1541,unrelated
3422,2483,agree
2992,2287,unrelated
2941,1720,unrelated
3236,1832,unrelated
2981,1104,unrelated
3071,686,unrelated
3861,1833,agree
3389,1048,unrelated
3503,1968,unrelated
3176,1630,discuss
2872,775,unrelated
3243,1179,unrelated
3804,1820,unrelated
2582,2317,unrelated
2560,2367,unrelated
3814,693,unrelated
3082,428,unrelated
4094,551,discuss
3142,788,unrelated
4059,1042,unrelated
2703,1574,unrelated
3105,321,unrelated
4166,40,unrelated
4142,740,unrelated
4028,847,discuss
3799,1352,discuss
2788,2149,unrelated
3419,115,unrelated
2736,886,unrelated
3753,2247,unrelated
4140,190,unrelated
3652,1299,unrelated
3846,2458,unrelated
3606,2367,unrelated
3534,964,unrelated
2960,1374,unrelated
2964,1825,unrelated
3909,2352,unrelated
3580,1040,unrelated
3533,1981,unrelated
4047,754,unrelated
3347,1212,unrelated
3577,305,unrelated
3955,2106,unrelated
4028,139,unrelated
3925,992,unrelated
2933,1523,agree
3717,993,unrelated
3230,2265,unrelated
2665,1804,agree
3190,2458,unrelated
3956,2336,unrelated
4031,1904,discuss
2656,1913,unrelated
2687,1351,unrelated
2971,1476,unrelated
4048,35,unrelated
2714,139,unrelated
3874,2020,unrelated
3961,236,unrelated
3954,1673,unrelated
3031,1269,unrelated
4062,648,unrelated
4165,2171,unrelated
3202,891,discuss
2872,1795,unrelated
2636,2272,discuss
3472,2447,unrelated
3611,1974,unrelated
2897,1347,unrelated
3911,2314,unrelated
3406,958,unrelated
3255,2489,unrelated
4092,1476,unrelated
4134,816,unrelated
3611,900,unrelated
3567,513,unrelated
2863,2506,unrelated
3037,1605,unrelated
3772,1273,unrelated
3593,1127,unrelated
3743,1197,unrelated
3953,186,unrelated
2650,831,unrelated
3998,2035,agree
3347,2515,agree
3642,2498,unrelated
2800,527,unrelated
3250,1093,discuss
2691,205,unrelated
2533,2266,unrelated
2823,1263,unrelated
2863,1256,discuss
3496,1338,unrelated
3326,40,unrelated
2998,1817,unrelated
2544,690,unrelated
2641,2148,discuss
2646,1817,discuss
3419,1948,discuss
2779,428,unrelated
2902,1567,unrelated
3829,40,unrelated
3444,730,discuss
3801,121,unrelated
3621,1757,discuss
3105,1574,unrelated
2633,1948,discuss
3115,1294,discuss
3719,950,unrelated
2816,1974,discuss
3413,1496,agree
2969,2530,discuss
2694,313,unrelated
3790,1148,agree
2941,1862,disagree
2613,1093,discuss
3559,1438,unrelated
2811,2283,unrelated
3406,456,unrelated
2784,450,unrelated
3155,886,unrelated
2851,168,unrelated
3205,726,discuss
3069,1873,unrelated
4180,1162,agree
3168,565,unrelated
2910,2078,unrelated
3435,1131,unrelated
3055,955,unrelated
3145,724,unrelated
3556,2317,discuss
3462,511,unrelated
2682,773,discuss
2867,2371,discuss
3176,2088,unrelated
2775,958,unrelated
3288,666,unrelated
3316,944,unrelated
4115,40,unrelated
4029,1175,unrelated
3155,950,discuss
2895,885,unrelated
3134,1253,unrelated
2827,2213,unrelated
3023,1686,unrelated
3544,616,unrelated
3682,2520,unrelated
3019,1844,unrelated
3857,2096,unrelated
4051,1939,unrelated
2743,2115,unrelated
3842,1873,unrelated
4086,2237,unrelated
3203,1311,unrelated
4110,2175,unrelated
3735,444,unrelated
3395,1311,unrelated
2756,1143,discuss
2776,1888,unrelated
3389,1634,discuss
3667,571,unrelated
2691,286,unrelated
2803,2070,unrelated
3197,1029,unrelated
3606,195,unrelated
2683,2176,unrelated
3032,1423,unrelated
3948,505,unrelated
3281,431,unrelated
2835,511,unrelated
2543,957,agree
2689,2184,disagree
2586,640,unrelated
3894,950,unrelated
4095,1212,unrelated
3904,1081,discuss
3872,2044,agree
3347,34,unrelated
3461,1398,unrelated
3651,662,unrelated
2908,2288,agree
2781,1934,discuss
2672,2421,unrelated
3088,1438,unrelated
2545,2352,unrelated
3071,844,unrelated
2964,1795,discuss
2723,1939,unrelated
2909,2352,unrelated
3090,1580,agree
3241,920,discuss
3012,645,unrelated
3281,2256,unrelated
2971,1808,unrelated
4166,1647,unrelated
3923,2360,unrelated
2766,303,unrelated
2603,1481,unrelated
3555,1170,unrelated
3902,877,unrelated
2920,1549,unrelated
3577,1026,unrelated
3647,2531,unrelated
3620,1950,unrelated
3811,1192,discuss
3881,621,unrelated
3921,1201,discuss
3025,1480,discuss
3291,1916,discuss
2625,2297,unrelated
3688,1948,discuss
3287,830,unrelated
2630,724,unrelated
3887,2520,unrelated
3299,1251,unrelated
3435,1372,unrelated
3547,1242,unrelated
3617,1213,disagree
3653,2420,unrelated
2910,2045,unrelated
3556,1832,unrelated
2591,698,unrelated
3998,105,unrelated
3642,173,unrelated
2744,529,unrelated
3306,992,unrelated
3720,826,discuss
3655,2525,unrelated
3484,17,unrelated
2598,1374,unrelated
4072,2515,agree
2816,2367,unrelated
4088,1540,unrelated
2962,1361,discuss
3684,521,unrelated
4111,1758,discuss
2647,666,unrelated
3591,1831,agree
3536,572,unrelated
2693,1982,unrelated
3665,1019,disagree
3458,571,unrelated
3876,2379,unrelated
3902,2483,unrelated
3020,269,unrelated
3759,1251,unrelated
3045,2290,unrelated
3777,808,unrelated
4002,1644,discuss
3061,381,unrelated
2870,1530,discuss
3655,1295,unrelated
3061,1661,unrelated
3956,2176,unrelated
4178,2447,unrelated
3135,688,discuss
2797,2070,unrelated
2592,105,unrelated
3593,621,unrelated
3663,557,discuss
3636,2404,discuss
4022,1549,unrelated
4167,1562,unrelated
2593,1843,unrelated
3645,2147,unrelated
3491,2044,unrelated
3378,555,disagree
2990,2374,discuss
3446,2530,discuss
3820,2096,unrelated
3151,715,discuss
3993,1966,agree
2653,858,unrelated
2835,1982,unrelated
3477,1660,unrelated
3775,1966,discuss
3242,1280,unrelated
4055,226,unrelated
3094,2175,unrelated
3213,1628,unrelated
4046,2147,unrelated
2719,169,unrelated
3067,1379,discuss
2756,1943,unrelated
4026,1157,unrelated
3316,1968,unrelated
3217,2321,unrelated
3406,2330,unrelated
3381,244,unrelated
3230,2296,unrelated
2952,1939,unrelated
2686,742,unrelated
3029,1562,agree
3477,1212,agree
4168,1319,discuss
4112,1836,discuss
2539,2192,unrelated
2718,1026,unrelated
3287,1658,unrelated
2586,500,unrelated
2737,1205,unrelated
3460,1776,discuss
3371,694,unrelated
2972,1336,unrelated
3213,2109,unrelated
3667,286,unrelated
3689,1634,unrelated
3110,474,agree
3306,2314,unrelated
4102,381,unrelated
3466,1971,unrelated
2884,1795,unrelated
4119,1074,unrelated
2775,633,unrelated
3057,1549,unrelated
2879,344,unrelated
3809,1012,unrelated
3270,1289,unrelated
3953,1097,unrelated
2625,1959,agree
3487,2455,discuss
2536,490,agree
4028,874,unrelated
2978,1737,unrelated
2607,2109,unrelated
3858,2130,unrelated
3017,298,unrelated
3940,1888,unrelated
3205,1786,unrelated
3737,1734,unrelated
3329,2067,unrelated
4106,1852,unrelated
2816,761,unrelated
3396,1155,unrelated
2969,1761,discuss
3178,1338,unrelated
2844,450,unrelated
3419,139,unrelated
3436,1459,unrelated
2817,1948,unrelated
3314,2388,discuss
3302,2409,unrelated
4003,2448,unrelated
3559,2175,unrelated
3484,773,unrelated
3050,2404,unrelated
2619,1575,discuss
2574,1761,unrelated
3787,1948,discuss
3816,1790,unrelated
2606,1010,unrelated
3396,1477,unrelated
3952,170,unrelated
3556,2481,discuss
3518,780,discuss
4037,1408,unrelated
3488,2269,unrelated
3738,2305,agree
2636,2096,unrelated
3899,984,unrelated
2977,2177,unrelated
2683,298,unrelated
3448,2097,unrelated
2677,403,unrelated
2998,40,unrelated
4031,720,unrelated
2946,887,unrelated
2703,1385,unrelated
3143,1175,discuss
2693,1547,unrelated
3154,2458,unrelated
2842,43,unrelated
4102,800,unrelated
2533,1627,unrelated
3502,2116,discuss
2856,2477,unrelated
4140,1024,unrelated
3017,2088,unrelated
3101,105,unrelated
3757,1588,unrelated
2942,2248,unrelated
2697,539,unrelated
3023,964,unrelated
3496,1347,unrelated
2654,1724,unrelated
2612,666,agree
3068,271,unrelated
4170,2448,discuss
3874,2044,unrelated
3883,195,unrelated
2607,115,unrelated
3014,25,agree
2627,1397,discuss
4124,504,unrelated
2755,1167,discuss
2780,509,discuss
3899,1166,unrelated
2916,2458,unrelated
2879,643,unrelated
3956,168,unrelated
2687,2360,unrelated
2695,1489,discuss
3688,7,unrelated
4153,734,unrelated
3479,1022,unrelated
2972,1312,unrelated
3213,1786,unrelated
3076,2192,unrelated
3842,1009,unrelated
2754,17,unrelated
3961,84,unrelated
2584,1057,agree
3509,1213,unrelated
2873,2453,unrelated
3341,2130,unrelated
4151,1461,unrelated
2924,2314,unrelated
3995,1934,unrelated
2905,377,unrelated
3688,11,unrelated
3289,2477,unrelated
3123,887,unrelated
3822,40,unrelated
3282,2317,unrelated
3524,1873,unrelated
3883,2020,unrelated
3431,676,unrelated
3470,2096,discuss
3036,589,discuss
3171,2020,unrelated
3285,1022,unrelated
2665,917,unrelated
3032,2240,unrelated
3035,2463,discuss
3117,2508,unrelated
3406,2317,discuss
4093,572,agree
3134,539,unrelated
3671,1720,unrelated
3910,399,unrelated
3608,2212,agree
2717,1439,unrelated
2993,1832,unrelated
2629,2408,discuss
3551,1223,unrelated
3360,381,unrelated
2894,431,unrelated
2607,1589,discuss
2682,2524,unrelated
2930,2097,unrelated
3153,504,unrelated
2726,2470,unrelated
2982,1840,unrelated
4103,1637,unrelated
2539,565,unrelated
3355,1720,unrelated
3785,1198,unrelated
3135,936,discuss
3336,2125,unrelated
3462,2266,unrelated
2920,1040,unrelated
3427,570,unrelated
3485,414,unrelated
2533,1093,discuss
3292,565,unrelated
4121,195,unrelated
4003,666,unrelated
3583,2524,agree
3424,542,unrelated
3190,2307,unrelated
2586,1077,discuss
3199,2296,unrelated
4153,2090,unrelated
3799,2141,unrelated
3435,1661,unrelated
3918,2387,discuss
2993,1481,unrelated
3313,2344,unrelated
3764,917,unrelated
3577,1572,unrelated
3403,1368,discuss
3509,461,agree
2672,125,unrelated
3827,1681,unrelated
3637,1028,unrelated
3669,1170,unrelated
3099,40,unrelated
4055,1357,unrelated
4111,2354,unrelated
4059,36,unrelated
3460,1009,discuss
4102,367,unrelated
3108,78,unrelated
3759,524,unrelated
3176,520,discuss
4014,725,unrelated
2907,286,unrelated
3165,1926,agree
4015,1148,unrelated
2942,305,unrelated
3211,2297,unrelated
3406,968,unrelated
3885,1154,agree
3956,2116,unrelated
4096,195,unrelated
4125,1835,discuss
2593,1438,agree
3912,1644,unrelated
4062,13,unrelated
3877,280,unrelated
3800,115,unrelated
3057,456,discuss
2648,877,unrelated
3061,244,unrelated
2870,1478,unrelated
3736,1796,agree
3355,1631,discuss
3409,2528,unrelated
2800,2328,unrelated
2989,2114,unrelated
2903,220,unrelated
3177,2293,discuss
3610,1013,unrelated
3702,922,unrelated
3899,2386,discuss
3981,2036,discuss
3230,321,unrelated
2946,1415,unrelated
3026,1875,unrelated
2794,966,disagree
3280,320,unrelated
4180,844,unrelated
3701,269,unrelated
2661,1709,unrelated
3325,1734,agree
2632,381,unrelated
3767,818,unrelated
3250,2404,unrelated
3764,1574,unrelated
2925,1631,unrelated
3611,2234,unrelated
2620,1535,agree
3804,1506,unrelated
3057,1040,unrelated
2621,1921,unrelated
2937,1289,unrelated
2759,475,discuss
3909,1120,unrelated
4087,950,unrelated
3287,1299,agree
3865,478,unrelated
4111,2403,unrelated
4050,2116,unrelated
3938,266,discuss
3313,564,unrelated
3937,1198,unrelated
3941,2269,discuss
2950,1312,unrelated
3008,1042,unrelated
3314,1361,unrelated
3466,1323,discuss
3703,296,unrelated
3420,2523,unrelated
2725,1547,unrelated
3037,2070,unrelated
3991,1950,unrelated
2700,2252,unrelated
2660,1825,unrelated
2769,638,disagree
3558,2520,unrelated
2877,298,unrelated
2782,2234,unrelated
3962,516,unrelated
3261,887,unrelated
3992,296,discuss
2967,2317,unrelated
3995,2267,agree
3211,2240,unrelated
2977,1938,unrelated
3787,26,unrelated
3522,2116,unrelated
3736,520,unrelated
3671,1009,unrelated
3830,1844,unrelated
3422,54,unrelated
3722,520,unrelated
4050,877,unrelated
4046,1808,unrelated
3251,1806,unrelated
3143,1948,unrelated
2969,840,discuss
2685,511,unrelated
4102,499,unrelated
2533,498,unrelated
2873,139,unrelated
3306,402,unrelated
3085,2061,disagree
2990,1651,unrelated
2834,1981,unrelated
3765,477,unrelated
4022,467,unrelated
2951,1298,discuss
3653,190,unrelated
2872,971,unrelated
4090,2372,unrelated
3192,409,unrelated
3648,1866,discuss
2808,812,unrelated
2755,691,unrelated
3080,2130,unrelated
2906,2403,unrelated
2960,2314,unrelated
2905,1631,unrelated
3940,1923,disagree
3673,2420,discuss
3980,1375,agree
3682,68,unrelated
3143,2180,discuss
3213,2388,discuss
2842,1848,unrelated
2910,2520,unrelated
3001,218,unrelated
3471,844,unrelated
3423,1901,unrelated
3269,17,unrelated
2672,1252,unrelated
3008,2072,unrelated
4179,1588,discuss
2645,7,unrelated
2720,614,unrelated
4134,1825,discuss
3258,1795,unrelated
3725,280,unrelated
3567,1867,discuss
2657,1153,unrelated
4095,1985,discuss
2874,1253,unrelated
4066,1143,unrelated
3701,2217,discuss
3617,724,unrelated
3004,1335,disagree
2829,1891,discuss
3802,2078,unrelated
3899,1720,unrelated
2801,1465,unrelated
3706,1164,unrelated
2806,1048,unrelated
3333,2171,unrelated
3214,1911,discuss
2743,503,unrelated
3679,1884,agree
3909,1549,unrelated
3496,1982,unrelated
4087,1293,unrelated
2703,2144,discuss
3822,2269,agree
3487,2097,unrelated
3199,1251,unrelated
2631,1699,unrelated
3008,2197,unrelated
3944,1349,agree
3454,158,unrelated
3130,936,unrelated
2952,964,unrelated
3900,1048,unrelated
3350,1752,agree
4161,539,unrelated
2725,848,discuss
4087,1891,discuss
2543,1560,unrelated
3355,874,unrelated
2985,634,unrelated
3506,1630,discuss
3799,1854,unrelated
3980,1836,unrelated
2575,1554,discuss
3440,205,unrelated
3769,1740,discuss
2661,1321,disagree
4044,1984,disagree
3680,2431,unrelated
2790,1817,unrelated
3645,1319,unrelated
2671,724,unrelated
2886,1787,unrelated
3167,296,unrelated
2582,1165,discuss
3766,2192,unrelated
2806,633,unrelated
2862,703,unrelated
3713,480,unrelated
3816,483,unrelated
4070,1966,unrelated
3350,789,unrelated
3100,1198,unrelated
2839,666,unrelated
3124,2039,agree
3733,1805,agree
2633,2453,unrelated
3113,690,unrelated
3020,1948,unrelated
4163,2184,unrelated
3150,968,agree
2607,2070,unrelated
3023,725,unrelated
3659,816,unrelated
4031,1013,unrelated
3616,2524,unrelated
3184,1289,unrelated
3290,2061,discuss
2664,948,disagree
2905,1459,unrelated
2823,505,unrelated
4161,2388,discuss
2731,1034,unrelated
3663,1761,discuss
3721,1024,unrelated
4041,1251,unrelated
3250,1905,unrelated
3826,2452,discuss
2685,11,unrelated
3402,220,unrelated
4028,1358,unrelated
2591,2240,unrelated
3795,271,unrelated
3368,1761,discuss
3999,691,unrelated
3421,1347,unrelated
2911,830,unrelated
3244,2266,discuss
3290,1681,unrelated
3775,205,discuss
3901,2106,discuss
2693,1720,unrelated
3076,816,unrelated
2985,2137,disagree
3573,2020,unrelated
4156,1565,unrelated
2567,892,unrelated
2581,2322,discuss
3842,1786,unrelated
2770,382,unrelated
3518,2313,discuss
3896,1012,unrelated
4140,2458,unrelated
3678,1483,unrelated
2806,81,unrelated
3414,830,unrelated
3285,2248,unrelated
3899,2525,unrelated
3993,7,unrelated
3080,2453,unrelated
3448,1657,discuss
2598,234,unrelated
3706,706,discuss
2621,2091,unrelated
3909,2078,unrelated
3857,206,unrelated
2966,1549,unrelated
3705,2379,agree
3047,2287,unrelated
3839,8,unrelated
2772,186,unrelated
3514,1299,unrelated
2941,1034,unrelated
3546,99,unrelated
2927,1351,unrelated
2840,81,unrelated
2632,984,discuss
3821,726,unrelated
2930,1839,unrelated
2833,1602,discuss
3759,2304,unrelated
2744,1673,unrelated
2591,1212,unrelated
3782,1182,agree
3717,1832,disagree
3899,1295,unrelated
2817,1385,unrelated
3375,730,unrelated
3816,2519,agree
3258,1056,discuss
3385,2423,unrelated
3061,1401,discuss
2782,900,unrelated
4066,2389,unrelated
4161,1040,unrelated
3464,1819,unrelated
3235,2362,unrelated
2778,1051,discuss
2993,1950,unrelated
2663,1575,discuss
3635,462,discuss
4107,484,unrelated
2646,1009,discuss
3635,2116,unrelated
3338,628,discuss
2682,1806,unrelated
3316,247,unrelated
2916,108,agree
3080,2147,discuss
3523,2278,agree
3211,1572,unrelated
3909,524,unrelated
3801,822,discuss
3375,1530,unrelated
4029,342,unrelated
2745,132,unrelated
3231,952,discuss
3199,1336,agree
3336,1800,discuss
3460,132,unrelated
3329,1223,unrelated
3883,844,unrelated
3195,1009,unrelated
3601,724,unrelated
3250,2287,unrelated
3596,1565,unrelated
3777,1087,unrelated
3314,1744,discuss
3795,1519,unrelated
3714,900,agree
4116,1212,unrelated
2947,2115,unrelated
3768,2177,disagree
3054,1362,discuss
4016,858,unrelated
2892,1291,unrelated
3685,286,unrelated
4166,1814,unrelated
3103,1053,agree
2630,1860,agree
3936,1170,unrelated
3470,1589,discuss
3368,1541,unrelated
4057,2081,agree
2872,1068,discuss
3508,214,unrelated
3087,1988,unrelated
2878,1084,agree
2921,1833,discuss
4075,1380,discuss
2805,1457,unrelated
3737,244,unrelated
3120,831,unrelated
2654,1934,unrelated
2972,2418,discuss
3857,244,unrelated
2693,2525,unrelated
3199,1120,unrelated
3472,1019,unrelated
2903,683,unrelated
3874,1541,agree
4167,13,unrelated
3846,855,discuss
2808,40,unrelated
2768,1198,unrelated
3981,950,unrelated
4134,221,agree
3957,2192,unrelated
2745,2234,unrelated
3639,2519,unrelated
4075,2256,unrelated
2703,26,unrelated
3287,1368,unrelated
3350,1222,unrelated
2747,467,agree
3865,2445,discuss
3576,36,unrelated
3439,2403,discuss
2594,1461,unrelated
2795,1745,agree
3493,555,discuss
3001,831,unrelated
3883,2248,unrelated
3937,2523,agree
3653,234,unrelated
2696,244,unrelated
4174,382,unrelated
3368,1372,unrelated
3916,298,unrelated
3285,2287,discuss
4174,2208,unrelated
3071,2441,agree
3091,40,unrelated
2964,761,unrelated
3296,2022,unrelated
3534,368,unrelated
2726,2202,discuss
3773,214,unrelated
2711,220,unrelated
2703,308,discuss
2927,2495,discuss
2735,269,unrelated
3973,1752,agree
2685,1531,unrelated
2850,777,unrelated
3472,559,unrelated
2642,1417,discuss
2696,1630,agree
4028,26,unrelated
3823,2067,unrelated
3376,2106,unrelated
3368,1661,unrelated
3419,1574,unrelated
3562,821,unrelated
2588,646,unrelated
3360,1883,unrelated
2857,1383,discuss
3026,2237,discuss
2743,874,unrelated
3444,48,unrelated
3371,1225,unrelated
3287,2097,unrelated
3831,2017,discuss
4156,220,unrelated
2920,698,unrelated
3236,2227,agree
3584,2313,discuss
3978,35,unrelated
3163,13,unrelated
3375,962,unrelated
3698,8,unrelated
3602,511,unrelated
3275,1586,unrelated
2687,777,discuss
2725,1323,unrelated
2705,2141,unrelated
4178,17,unrelated
4130,843,unrelated
2981,503,unrelated
4098,1896,unrelated
3177,1848,unrelated
3800,1901,unrelated
2817,75,unrelated
2862,1985,discuss
2806,2477,unrelated
3375,1888,unrelated
2656,32,unrelated
4133,1223,unrelated
3992,1368,unrelated
3143,2367,unrelated
3883,1967,discuss
2850,1197,unrelated
3788,1442,unrelated
2616,87,unrelated
3974,2154,discuss
3844,1637,agree
4165,40,unrelated
4121,2248,unrelated
3999,447,unrelated
3598,1206,agree
3446,1289,unrelated
3775,1747,discuss
2782,2220,discuss
3904,505,unrelated
3148,2171,unrelated
3552,2406,discuss
3335,490,unrelated
3442,2144,discuss
2815,2370,unrelated
3764,1916,unrelated
3226,2123,discuss
3802,567,discuss
3389,1222,unrelated
3720,1857,unrelated
2916,2039,unrelated
3971,1828,discuss
3451,1042,unrelated
3350,26,unrelated
3768,2114,unrelated
4111,1289,unrelated
3787,1040,unrelated
2971,2445,unrelated
4170,1384,unrelated
4161,1786,unrelated
2743,2524,agree
3600,539,unrelated
2772,2022,discuss
3440,2498,unrelated
3543,1853,unrelated
3177,214,unrelated
3073,1349,unrelated
3484,1873,discuss
3941,2123,unrelated
2817,1291,unrelated
4094,2252,unrelated
3801,321,unrelated
2657,1896,unrelated
3442,2314,unrelated
3958,547,agree
3857,2078,unrelated
3213,1295,unrelated
2693,874,unrelated
3799,2201,unrelated
3546,570,unrelated
3694,169,unrelated
3912,1904,discuss
3315,2031,discuss
3877,2519,discuss
3419,11,unrelated
2571,1549,unrelated
3858,2404,unrelated
3820,2403,discuss
4092,2142,discuss
3742,2284,unrelated
3303,1931,unrelated
3725,2177,unrelated
3956,2213,unrelated
4047,692,unrelated
4153,87,unrelated
3849,296,unrelated
3374,1988,discuss
2672,1372,unrelated
3171,2044,unrelated
2820,1503,unrelated
3498,2000,discuss
4116,2498,agree
3819,298,unrelated
3605,2413,unrelated
3688,1921,unrelated
3733,498,unrelated
3548,1405,discuss
2714,1361,unrelated
3008,1461,unrelated
3145,220,unrelated
4179,1125,unrelated
3827,1785,discuss
3360,244,unrelated
3992,530,unrelated
2986,1337,discuss
3491,1934,discuss
3068,1029,unrelated
3646,1634,unrelated
2693,2130,unrelated
3547,2154,discuss
2717,1010,unrelated
3121,1159,discuss
3412,2104,unrelated
3636,1026,unrelated
3313,1097,unrelated
4110,1549,unrelated
4121,1776,disagree
2780,170,unrelated
2901,1572,discuss
4127,1361,unrelated
4011,592,unrelated
3448,35,unrelated
3049,1283,unrelated
2572,2367,unrelated
3401,2175,unrelated
3000,1799,agree
2747,2257,agree
4137,2207,discuss
3439,1540,discuss
3517,1273,unrelated
3824,564,unrelated
2897,1361,unrelated
3050,190,unrelated
2933,2061,unrelated
3316,1543,discuss
3322,1347,unrelated
3058,465,unrelated
3314,2296,unrelated
3583,1747,agree
3993,1206,agree
3737,1541,unrelated
2548,2088,unrelated
3787,2477,unrelated
3497,1605,discuss
2654,709,unrelated
2612,2296,unrelated
3384,1289,unrelated
3862,2080,agree
2718,781,discuss
2899,892,unrelated
3556,1289,unrelated
4107,480,discuss
3435,432,agree
3471,450,unrelated
2696,2403,discuss
3874,121,unrelated
4121,269,unrelated
3285,1681,unrelated
3777,2447,unrelated
3389,1921,unrelated
2869,2211,unrelated
2808,1249,unrelated
3845,944,unrelated
3130,702,unrelated
2947,2386,discuss
3035,1439,unrelated
4178,1291,unrelated
2866,1549,unrelated
2785,81,unrelated
2725,1921,discuss
2547,2309,unrelated
3741,524,unrelated
3591,286,unrelated
3213,1720,unrelated
3573,2520,discuss
3347,1055,agree
3642,405,unrelated
3518,1905,unrelated
3694,2142,unrelated
3178,2278,unrelated
3250,2115,unrelated
3861,2252,agree
3777,748,unrelated
3526,271,unrelated
2895,1958,unrelated
3777,1832,unrelated
3110,1197,unrelated
3847,451,unrelated
4094,951,discuss
2718,1708,unrelated
3219,381,unrelated
4046,2078,discuss
2547,1575,unrelated
3149,1361,unrelated
3799,2096,unrelated
4155,1970,discuss
2593,1155,unrelated
3749,324,unrelated
4037,2473,unrelated
3230,1916,discuss
3080,704,unrelated
2751,737,unrelated
3671,1040,unrelated
2548,40,unrelated
2758,1048,unrelated
4125,646,unrelated
2592,1179,unrelated
2692,2149,unrelated
3518,2192,unrelated
2672,503,unrelated
2897,2526,unrelated
2933,2414,agree
3080,2109,unrelated
4120,2520,discuss
3583,533,unrelated
4031,2060,discuss
2743,1905,unrelated
3775,446,discuss
3094,1530,unrelated
2693,2296,unrelated
3105,26,unrelated
3914,428,unrelated
3667,1131,discuss
4062,2344,unrelated
3202,394,discuss
3403,666,unrelated
3801,1438,unrelated
3704,1028,agree
2922,1686,unrelated
3200,1506,unrelated
3462,115,unrelated
3918,1260,unrelated
3595,1074,discuss
3250,1747,discuss
3606,1921,unrelated
3729,1157,discuss
2809,130,unrelated
3420,1854,unrelated
3827,1024,discuss
3258,1594,discuss
2538,1627,unrelated
3581,788,unrelated
2914,1531,unrelated
2863,839,discuss
3671,1034,unrelated
3408,1267,discuss
3728,761,unrelated
3553,2448,discuss
2641,2418,discuss
2800,2304,discuss
3246,578,unrelated
3419,1679,discuss
3861,633,unrelated
3934,734,unrelated
3202,35,unrelated
4160,2489,unrelated
2949,1351,unrelated
3177,43,unrelated
3619,2520,discuss
2798,344,unrelated
3611,944,discuss
3534,36,unrelated
2863,2268,unrelated
3975,748,unrelated
2633,1679,discuss
3115,2344,discuss
2705,2039,discuss
3413,379,discuss
2969,2272,discuss
3636,2483,unrelated
3395,2062,discuss
3790,124,disagree
2941,1295,agree
3092,1393,unrelated
3498,2230,unrelated
3844,234,unrelated
2613,1336,agree
2557,1320,discuss
3484,1312,unrelated
3957,304,unrelated
3911,40,unrelated
3695,950,unrelated
3919,342,unrelated
3200,402,unrelated
3441,1517,agree
3405,1125,unrelated
2742,808,unrelated
3167,1077,unrelated
3559,737,unrelated
3130,280,unrelated
3285,195,unrelated
3378,1125,unrelated
2947,938,unrelated
2608,779,agree
3606,267,unrelated
2834,821,unrelated
2775,964,unrelated
2549,2254,unrelated
3830,388,unrelated
3118,1857,unrelated
3135,1004,unrelated
3814,1899,unrelated
4096,958,unrelated
3291,1786,unrelated
2633,26,unrelated
3114,693,unrelated
3602,1744,unrelated
4161,2526,unrelated
3299,2524,unrelated
2668,2501,unrelated
2994,2067,discuss
4060,1221,unrelated
2813,1372,unrelated
3524,2147,discuss
2750,1883,unrelated
4159,2506,discuss
3226,1308,unrelated
3486,808,unrelated
3250,2109,unrelated
3389,1254,agree
3488,1253,unrelated
3720,938,unrelated
3777,968,unrelated
3436,1774,discuss
2924,2309,discuss
2543,2424,agree
3682,1802,unrelated
3068,2344,discuss
3904,1480,discuss
3154,1376,agree
3149,1574,unrelated
3973,690,unrelated
2781,1776,agree
2672,2184,unrelated
4174,10,unrelated
3230,2328,unrelated
3507,2317,unrelated
3766,40,unrelated
2942,1950,unrelated
3155,651,unrelated
3897,2524,unrelated
4046,1299,unrelated
3275,1733,agree
2797,511,unrelated
4099,1519,discuss
4087,1289,unrelated
3393,932,unrelated
2746,1289,unrelated
2567,1466,unrelated
3501,258,unrelated
4167,2344,unrelated
3146,2087,unrelated
3769,35,unrelated
3349,2421,unrelated
2624,321,unrelated
3419,1009,unrelated
3451,2523,unrelated
3811,720,agree
2670,1293,unrelated
4134,1735,unrelated
4023,1863,unrelated
3611,2044,unrelated
3685,752,unrelated
3310,1988,unrelated
3811,651,unrelated
3544,712,discuss
3291,2220,discuss
3598,1786,unrelated
3688,1679,discuss
2966,2252,unrelated
2703,2070,unrelated
3645,2037,discuss
3555,1212,unrelated
3848,1794,discuss
3313,505,unrelated
2672,2125,unrelated
3341,511,unrelated
2699,1266,unrelated
3463,1921,unrelated
3729,830,unrelated
